Date,Close,High,Low,Open,Volume
2013-02-17,13.682581901550293,14.044367257877802,13.440076284236977,13.994895038894251,1689923200
2013-02-24,13.065239906311035,13.81339430645858,13.05036793043495,13.77484873846585,2336392800
2013-03-03,13.103178977966309,13.215781317225922,12.717113004328557,12.984202355595933,2541394800
2013-03-10,13.465569496154785,13.482869614204853,12.903466405426467,13.043385344819407,2293533200
2013-03-17,14.019477844238281,14.025243469905414,13.390906319089293,13.398493863016155,2219994000
2013-03-24,13.435221672058105,14.263504123343617,13.403656608055185,14.103856074262781,1569506400
2013-03-31,12.844587326049805,13.466784587030936,12.737750619679986,13.412152161944963,2024610000
2013-04-07,13.044900894165039,13.293475972030686,12.823034580632447,12.89466237256056,1550348800
2013-04-14,11.85301685333252,12.986934118608131,11.6882094229174,12.959921422981202,2843920800
2013-04-21,12.662483215332031,12.710134334673395,11.875479937978044,11.917059885706411,3212745200
2013-04-28,13.657388687133789,13.756029994735265,12.747462134523694,12.761120037043618,2621903200
2013-05-05,13.748143196105957,14.1360303757198,13.672569222590221,13.83130471616483,2186332400
2013-05-12,13.236957550048828,13.989758845343522,12.798231442275698,13.794531605413162,2536788800
2013-05-19,13.600228309631348,13.69799535494542,13.140420198602591,13.195719382772252,1979826800
2013-05-26,13.740151405334473,13.965319490312503,13.424548148661156,13.745344956164075,1454544000
2013-06-02,13.498183250427246,13.883749454702796,13.221992478452059,13.770706881583363,1777140400
2013-06-09,13.138885498046875,13.720288991240425,13.091529229988504,13.587388442796703,1559191200
2013-06-16,12.633251190185547,13.311505595046166,12.468270697694303,13.181354362960095,1603809200
2013-06-23,12.114788055419922,12.485383828877769,11.880759212405838,12.446888233497209,2078395200
2013-06-30,12.753015518188477,12.93235618964208,12.258073217220963,12.302985276723172,1375872400
2013-07-07,13.030734062194824,13.130944472021001,12.537930834258178,12.835201674606152,1537984000
2013-07-14,12.983075141906738,13.286149810357294,12.959244032548016,12.984908304165101,1145046000
2013-07-21,13.473127365112305,13.583113823166515,12.792428701397917,13.120862480107778,1598774800
2013-07-28,14.131521224975586,14.140992969386158,13.448990259724749,13.467321062925537,1361472000
2013-08-04,13.884356498718262,14.417184186790042,13.85991596937843,14.197209632813943,1475213600
2013-08-11,15.448525428771973,15.507572315410505,14.043079446570696,14.050153378888353,2855347600
2013-08-18,15.408239364624023,15.799426041101825,15.32151265301272,15.510340834726984,1672025600
2013-08-25,14.983832359313965,15.690553624667388,14.946312772369934,15.399929571499282,1574717200
2013-09-01,15.32213020324707,15.445760618782208,14.987837159840273,15.164670716613701,1272854800
2013-09-08,14.297412872314453,15.620438623961036,14.291263626147435,15.530637292917254,2685466000
2013-09-15,14.374603271484375,14.717198684651732,13.75368552645939,14.177472657651569,2503793600
2013-09-22,14.846366882324219,15.281839914121909,14.783936598656489,15.256929227415732,1908670400
2013-09-29,14.854970932006836,15.141595614799341,14.589873526364807,14.677214454442026,1484845600
2013-10-06,15.15574836730957,15.187424208174459,14.708896626542774,14.963538458321903,1451276400
2013-10-13,15.65026569366455,15.661644423808786,15.049338004906879,15.064100133448507,1377208000
2013-10-20,16.175233840942383,16.39881243471926,15.623818703270215,15.738837831894184,1968450400
2013-10-27,15.992857933044434,16.58394402649272,15.824019833662138,16.26994832459474,2090998000
2013-11-03,16.009166717529297,16.265345891922493,15.757601120230465,16.02577329567138,1275153600
2013-11-10,16.239662170410156,16.372365254547265,15.912388029561807,16.08499554300541,1229289600
2013-11-17,16.079120635986328,16.307718293736205,15.889500634149373,16.239665163377772,1133552000
2013-11-24,17.201068878173828,17.270977208713255,16.116238353239282,16.116856206953436,1312270400
2013-12-01,17.323265075683594,17.790977343633557,17.03868047488957,17.260780860341924,2093254800
2013-12-08,17.150339126586914,17.661976577643873,17.12683094645246,17.35047749671542,1553594000
2013-12-15,16.982994079589844,17.404306035033716,16.66685606252701,17.168594758611476,1835080800
2013-12-22,17.325428009033203,17.69013203976311,17.307178187154207,17.570109765919263,1098753600
2013-12-29,16.734294891357422,17.36223947274435,16.717280776306687,17.24407570856979,1103866400
2014-01-05,16.48558807373047,16.91617943117074,16.42898009411809,16.625097519312277,1572474400
2014-01-12,16.724702835083008,17.328830222692496,16.390932823959286,16.391861256958283,1758710800
2014-01-19,16.891740798950195,17.238811143091592,16.716967441049043,16.734599405516583,1541106000
2014-01-26,15.485200881958008,17.161785216282198,15.267121612054545,17.01547115427429,3266510800
2014-02-02,16.07540512084961,16.17593850830286,15.444986193029608,15.547374793597807,1734535600
2014-02-09,16.928123474121094,16.990051018347934,16.119356028517238,16.139893843281357,1516239200
2014-02-16,16.344961166381836,17.15217290291244,16.324734131916536,16.99066906515564,1158662400
2014-02-23,16.375774383544922,16.578355564127506,16.044673137349623,16.279618247402706,1470929600
2014-03-02,16.5064640045166,16.640582965342695,16.26902946987975,16.28801173513409,1104202400
2014-03-09,16.32754135131836,16.79338318400264,16.274950380039492,16.44174577398584,1152076800
2014-03-16,16.582088470458984,16.686957973927086,16.34341071888885,16.42120779657813,1216392800
2014-03-23,16.706247329711914,17.084026411958455,16.62502840843251,16.754793213968277,1360357600
2014-03-30,16.549415588378906,16.91225759570492,16.510829483344324,16.780004875722707,987445200
2014-04-06,16.169456481933594,16.56248189521324,16.0925934073803,16.43116154007697,1251278000
2014-04-13,16.3353214263916,16.423076649929854,15.911799933290476,16.240722478693616,971264000
2014-04-20,17.79787826538086,17.79943214532203,16.30481402749116,16.34775761859259,1930238800
2014-04-27,18.440166473388672,18.653328952305728,17.816864321535636,17.824645356949233,1899066400
2014-05-04,18.221097946166992,18.80830199581783,18.058969188319594,18.364242768624557,1466390800
2014-05-11,18.697431564331055,18.698056588019583,18.31848170740069,18.383883584541085,1046452400
2014-05-18,19.217514038085938,19.23628982234467,18.691803777149417,18.708076123506984,1182420400
2014-05-25,19.808002471923828,20.157536267562364,19.264455552222692,19.272278379040305,1604842400
2014-06-01,20.20133399963379,20.379388863176548,19.479423336631815,19.83803315828727,1651286000
2014-06-08,19.994497299194336,20.82030077478299,19.906878658354987,20.30554188654678,1172588000
2014-06-15,19.913450241088867,20.316493625121225,19.91125931562295,20.04487735887392,940908000
2014-06-22,20.14783477783203,20.152214958805168,19.637457628333948,20.00326373791435,865028000
2014-06-29,20.596878051757812,20.612211192209497,20.171928628972594,20.17411955509054,556248400
2014-07-06,20.857534408569336,21.203627058583507,20.48515566966764,20.620964622140438,927320000
2014-07-13,20.684497833251953,21.26934979938404,20.277072454978864,20.99773343759767,995880800
2014-07-20,21.394201278686523,21.44020069269057,20.528971102120796,20.807158511912906,1105568000
2014-07-27,21.05687141418457,21.78191412317388,20.767731035168403,21.427059337986723,947300000
2014-08-03,20.752391815185547,21.155436823963196,20.432585252656846,21.10943742159807,892100000
2014-08-10,21.568857192993164,21.615085403938917,20.877630813544982,20.972289058671727,717452000
2014-08-17,22.304107666015625,22.337128295638077,21.56885659861737,21.681124388035123,989328000
2014-08-24,22.563873291015625,22.651927766587765,22.167628990690698,22.4075773946373,955384000
2014-08-31,21.786794662475586,22.836839485365278,21.52703489655224,22.687147388400987,1292640000
2014-09-07,22.37895965576172,22.691551438068792,21.16381162838585,21.85944011470237,1848207200
2014-09-14,22.22486114501953,22.684944825553128,21.769181111294408,22.632111140846472,1189411600
2014-09-21,22.178632736206055,22.660729608060585,21.51162300799585,22.409775486149798,1355299600
2014-09-28,21.92987823486328,22.352537589363006,21.582064072942078,21.716346734449644,990996400
2014-10-05,22.174232482910156,22.53745443304135,21.64150370901913,22.00252551509447,1121032800
2014-10-12,21.5006160736084,22.405372363586114,20.95247960287346,22.306312142434937,1434159200
2014-10-19,23.16263771057129,23.222073505608964,21.621690532345095,21.643703727562787,1434131600
2014-10-26,23.774608612060547,23.78341422419746,23.04816156600363,23.08118219164236,880922400
2014-11-02,23.9969539642334,24.280928755326812,23.712979173139985,23.823046843509555,799811600
2014-11-09,25.244049072265625,25.24626044393452,23.966149506385246,24.10322418777441,820666800
2014-11-16,25.750335693359375,25.993534196612814,25.049481257520608,25.263937000070765,933658800
2014-11-23,26.294219970703125,26.47551360810572,25.783502878450598,25.834352607170988,727495600
2014-11-30,25.425338745117188,26.364970829175864,24.600672667982746,26.267690732467756,1066358800
2014-12-07,24.260194778442383,25.39217395467189,24.17617953929396,25.22635653439308,1039472000
2014-12-14,24.71342658996582,25.03621761331136,23.49301119092266,24.474649114028487,1315426400
2014-12-21,25.202028274536133,25.319205610018432,24.75542757739542,24.797435183240577,477586000
2014-12-28,24.1717586517334,25.374486534842962,23.73399991696837,25.157819382102865,608353600
2015-01-04,24.764280319213867,25.038431324552366,23.13263576792767,23.941825616416285,1133010000
2015-01-11,23.433317184448242,24.938940496215636,23.25865596732707,24.894721505739508,1216906400
2015-01-18,24.978734970092773,25.14897343268383,23.546071829282006,23.84233145391062,794948000
2015-01-25,25.902894973754883,26.530789515977578,24.105432904506813,25.146766190595073,1863370800
2015-02-01,26.294219970703125,26.64354239223899,25.664114138680798,26.099661480031198,1083029200
2015-02-08,28.206989288330078,28.295774609334256,26.28701370705116,26.313649811384156,1212827200
2015-02-15,28.744136810302734,28.744136810302734,28.171473292135417,28.29799181885247,777419600
2015-02-22,28.51329231262207,29.65417894989425,28.10266050464489,28.859553125874534,1472864800
2015-03-01,28.100444793701172,28.91726664727753,27.913997155436537,28.688645603169636,987754000
2015-03-08,27.43233871459961,28.75967662021363,26.99729251054794,28.402315242475076,1306056400
2015-03-15,27.945066452026367,28.688640152097037,27.272520652099548,27.496701456449344,1066691600
2015-03-22,27.35687828063965,28.42007717146169,27.212602316130933,28.21587377016489,837305200
2015-03-29,27.816333770751953,28.07602942713405,27.32357686780803,27.53444220837327,648127200
2015-04-05,28.211421966552734,28.437822879593444,27.596586836091326,27.62766143800988,728830000
2015-04-12,27.6898136138916,28.537711736627617,27.625444304883104,28.493316540369513,684744400
2015-04-19,28.917272567749023,28.994960793037414,27.78304412243542,27.87182945602259,829762800
2015-04-26,28.622053146362305,29.862822251113005,27.652078462735997,29.36784700690728,1683889200
2015-05-03,28.32685089111328,28.9816411904424,27.381290299421035,28.744139723013888,1087568000
2015-05-10,28.70149803161621,28.861978834078926,27.821082990470163,28.393909260058372,833206000
2015-05-17,29.541778564453125,29.637622836578668,28.61010190620566,28.61456064935731,869189600
2015-05-24,29.038063049316406,29.62426391148018,28.779510241568584,29.555168664812047,792594400
2015-05-31,28.674745559692383,29.28546428550793,28.61010907241382,29.0380566945014,683363200
2015-06-07,28.344871520996094,29.015768028062357,27.999393643056266,28.7304695970755,880458400
2015-06-14,28.217819213867188,28.598960174397224,28.019447632664637,28.106374428898903,794100800
2015-06-21,28.251262664794922,28.931076766125383,28.197769625833637,28.41620052689149,782376000
2015-06-28,28.182161331176758,28.293606130239606,27.74529792291192,27.963728776788,603927600
2015-07-05,27.47782325744629,28.135348445600105,26.572892235014795,27.847820724073575,1102873200
2015-07-12,28.89095115661621,28.89095115661621,27.709637203168274,27.867888627666453,756979600
2015-07-19,27.7497501373291,29.637624976986803,27.190296867252332,29.19184585831485,1377076000
2015-07-26,27.036510467529297,27.618252487699884,26.94958365536705,27.435481374369978,766394400
2015-08-02,25.74820327758789,27.319575481182657,24.985921329683528,27.08108370097237,1540002400
2015-08-09,25.963274002075195,26.86558482788585,24.54599586072587,26.09089609913161,1378868800
2015-08-16,23.679500579833984,26.3416530169977,23.654871613646495,25.98117637539131,1282036000
2015-08-23,25.36546516418457,25.369942383259534,20.59866516238273,21.24125457099101,2001452000
2015-08-30,24.46538734436035,25.643093884568312,24.037742115092147,25.083347657425165,1192776800
2015-09-06,25.571443557739258,25.571443557739258,24.57733382359357,25.020653537207377,1010650800
2015-09-13,25.401287078857422,26.171498554543888,25.047528706192068,26.102090558145463,1109104000
2015-09-20,25.683393478393555,26.126713203879884,25.15947187466494,25.45053886288869,970785200
2015-09-27,24.713918685913086,25.65205405651788,24.026550279393994,25.4908468444778,1255585200
2015-10-04,25.10349464416504,25.139317507632345,24.228050891168692,24.601960889945982,1047091200
2015-10-11,24.8616886138916,25.24455482802772,24.5303180960222,25.2400776098258,739540000
2015-10-18,26.66183090209961,26.69541601510384,24.653461301322153,24.807951796215743,886172800
2015-10-25,26.75587272644043,27.14097844820156,25.522191422010327,26.437937242925123,1289448800
2015-11-01,27.10515022277832,27.72311052367381,26.78049810071255,27.046937846212938,780813600
2015-11-08,25.260419845581055,27.389814669964203,25.244679933368456,27.1986866743764,866221200
2015-11-15,26.825424194335938,26.964834350174375,24.959111562465424,25.044556552028393,759924800
2015-11-22,26.490386962890625,26.92211345149971,26.335236891153407,26.818677782979226,438881600
2015-11-29,26.764711380004883,26.8501580834895,25.683150448184712,26.530860043161287,827063200
2015-12-06,25.449302673339844,26.95134675503302,25.375099488513708,26.75347331101857,755416000
2015-12-13,23.841575622558594,25.363857718995234,23.79210683258561,25.224445830482452,1260425600
2015-12-20,24.29128074645996,24.509392125176593,23.738133203442388,24.122638140094068,506431200
2015-12-27,23.668432235717773,24.60608487757325,23.569494673903023,24.192347386320144,495046000
2016-01-03,21.8021240234375,23.801101654331863,21.682950145264975,23.072565805233573,1375160800
2016-01-10,21.840349197387695,22.7532693410743,21.442353255290477,22.254086768750312,1217348800
2016-01-17,22.804981231689453,22.81397571151908,21.00612643828266,22.12816335084571,973536400
2016-01-24,21.887569427490234,22.82972037045194,20.774528478788845,22.827471321146376,1521346000
2016-01-31,21.141042709350586,21.88532013485497,21.06684124412803,21.691943084411832,868619200
2016-02-07,21.24897575378418,21.78251758683072,20.932467623612926,21.054549404886007,924489200
2016-02-14,21.712440490722656,22.356759750178224,21.389150234247612,21.481840929550533,673265200
2016-02-21,21.90912628173828,22.160070203651877,21.097508829473707,21.773478680923287,636211600
2016-02-28,23.28819465637207,23.455491170685054,21.850344649994696,21.8978206179147,807215200
2016-03-06,23.118637084960938,23.24750092035989,22.641614423698144,23.14802647730427,622057200
2016-03-13,23.94607925415039,24.077204349071888,23.01012046251097,23.039511581101145,728292800
2016-03-20,23.889564514160156,24.337197889322074,23.713224668585568,23.948345037628762,479134400
2016-03-27,24.866212844848633,24.963426039862004,23.710959046483357,23.964165949149347,591860000
2016-04-03,24.565528869628906,25.36358044334527,24.443447076577776,24.963423167539215,582890400
2016-04-10,24.834562301635742,25.40879818565113,24.565531799059173,24.635615128956214,649240000
2016-04-17,23.89181900024414,24.631090079936996,23.652177916429892,24.61752601099075,756212000
2016-04-24,21.192459106445312,23.8850372088438,20.914385341232986,23.738086802717966,1397696400
2016-05-01,20.961864471435547,21.680789563525973,20.765176815875453,21.244460785546075,902429200
2016-05-08,20.589086532592773,21.328310281073236,20.350261439667634,21.1531718795948,864199200
2016-05-15,21.65812110900879,21.70588613259609,20.846112237359915,21.01442733028646,850828800
2016-05-22,22.824954986572266,22.911388414342667,21.760472695321116,21.80596442976139,816000000
2016-05-29,22.272241592407227,22.836326916635954,21.978826431231667,22.65436346099259,560708000
2016-06-05,22.479223251342773,23.175230202610262,22.188083134089233,22.28816146481265,499457600
2016-06-12,21.683143615722656,22.545192630478148,21.67632028804725,22.447387551354634,766930400
2016-06-19,21.244152069091797,22.037964104717755,21.073561985670825,21.835530677884762,826916000
2016-06-26,21.81051254272461,21.942435968436794,20.811991973740053,21.15317217003087,737313600
2016-07-03,21.990201950073242,22.037966971404515,21.464784980096947,21.696786760182032,450824000
2016-07-10,22.467849731445312,22.586126487850887,22.001571237124633,22.006119542217785,571642400
2016-07-17,22.44055938720703,22.97279965516932,22.360949287264944,22.449655998591993,590262000
2016-07-24,23.702930450439453,23.780265547457358,21.931067370775377,22.347307717255998,1026284000
2016-07-31,24.44670295715332,24.485369635695047,23.655164013166456,23.74842078117796,680596800
2016-08-07,24.73921012878418,24.91301168631321,24.50595156701408,24.588276784019623,498023200
2016-08-14,25.009063720703125,25.20802087144401,24.716346357360063,24.73006693853767,529485600
2016-08-21,24.45564842224121,24.999919740239175,24.31157531987898,24.894724531453015,494422000
2016-08-28,24.636306762695312,24.698051122819795,24.126336976458223,24.382465542132127,532002400
2016-09-04,23.584346771240234,24.87184789619178,23.584346771240234,24.67517812834364,675214800
2016-09-11,26.28055191040039,26.557261310484716,23.447137123438832,23.47458002686025,1552912800
2016-09-18,25.775157928466797,26.56869736775437,25.509883496894744,26.342299075723687,804382800
2016-09-25,25.85291290283203,26.216522241440263,25.50988443483196,25.530465305440117,625536000
2016-10-02,26.083881378173828,26.19822418869675,25.676821251869487,25.775156138708514,504117600
2016-10-09,26.900291442871094,27.142699409832186,26.23481713185003,26.303421777616652,834833600
2016-10-16,26.664745330810547,27.032929351559076,26.024426584311396,26.831686616042138,462126000
2016-10-23,26.00613784790039,27.067239346722772,25.912375874276535,26.779094878804028,840902400
2016-10-30,24.890138626098633,26.122755553823755,24.723199123468554,25.99011749369809,625386000
2016-11-06,24.923694610595703,25.679933454609333,24.326059567022657,25.30296357695445,829076000
2016-11-13,25.298364639282227,25.408698095771,23.92380425574149,24.758194553703024,793365600
2016-11-20,25.69602394104004,25.840834965049694,25.286873830357095,25.312158545393984,376529600
2016-11-27,25.261587142944336,25.852326636545293,25.020233701415115,25.613272283573792,622000000
2016-12-04,26.192514419555664,26.364909209733586,24.882314715679676,25.28456922609482,607958400
2016-12-11,26.65683364868164,26.83152753766059,25.856921002254317,26.040809491041696,780062400
2016-12-18,26.78325653076172,27.008519850929538,26.56948689924078,26.61775898860512,453292000
2016-12-25,26.622356414794922,27.128047167876336,26.532711251782224,26.783257539768808,339314400
2017-01-01,27.102771759033203,27.160236713060133,26.378712987555637,26.617767406750612,415382000
2017-01-08,27.362510681152344,27.567085761950228,27.109665253011357,27.111962588343584,555242800
2017-01-15,27.583171844482422,27.698101727167764,27.174021742713133,27.201603792195478,465392000
2017-01-22,28.03139877319336,28.14403132525293,27.46824302765914,27.583172914804155,498157200
2017-01-29,29.67029571533203,29.994398791107024,27.725682521754027,27.7969384801057,999124800
2017-02-05,30.36906623840332,30.5575528995108,29.62891763127889,29.681787894202863,545796800
2017-02-12,31.331823348999023,31.458795042957846,30.646179724209645,30.722362740584938,546670000
2017-02-19,31.548824310302734,31.73812465359883,31.23024147385808,31.449554264815706,351635600
2017-02-26,32.269100189208984,32.38452836373687,31.461102967513778,31.659639568605275,509896000
2017-03-05,32.121341705322266,32.315260129348154,31.638852939857664,32.17443766182258,398688800
2017-03-12,32.31758117675781,32.555362931566826,32.04747967438024,32.05440508296005,486158400
2017-03-19,32.46763229370117,32.966282784022326,32.25755219973423,32.412225509469536,518696000
2017-03-26,33.164825439453125,33.35874393594325,32.001307415335376,32.17906779841224,508035600
2017-04-02,33.09095001220703,33.58036789395046,33.02400321731054,33.17636926132279,421664800
2017-04-09,32.562286376953125,33.2156102201032,32.333737339833746,33.15097072886323,349942800
2017-04-16,32.843936920166016,32.99399215242525,32.423776633698296,32.6615584142505,356994000
2017-04-23,33.162513732910156,33.45108417445162,33.05401096508349,33.12788668896054,364614800
2017-04-30,34.38835144042969,34.39296602955505,33.305634973308734,33.49724609962491,701406800
2017-05-07,36.03667449951172,36.11054669331976,34.40451855658958,34.40451855658958,693882400
2017-05-14,35.4807243347168,36.31291871900443,34.70416544551345,36.16456093590823,629419600
2017-05-21,35.60820770263672,35.90723998364127,35.39030651103732,35.6986131398825,412906000
2017-05-28,36.03474426269531,36.03474426269531,35.28600143672908,35.564171806589684,355011600
2017-06-04,34.534942626953125,36.15760744989207,33.84878919690239,35.77744040428866,636638800
2017-06-11,32.97949981689453,34.1918610874292,32.96327147313324,33.78387812002328,882121600
2017-06-18,33.909061431884766,34.113054731588505,33.30172224593091,33.30172224593091,533012000
2017-06-25,33.385169982910156,34.372676138429526,32.98182060478778,34.115367723220665,508240800
2017-07-02,33.42225646972656,33.681885238877776,33.011956637789645,33.584525776869256,316711600
2017-07-09,34.548828125,34.61605474754856,33.23447089853478,33.406010912937475,444353600
2017-07-16,34.83397674560547,35.17473662370556,34.43990173077218,34.497854042869086,424326400
2017-07-23,34.65548324584961,35.69630806285375,34.145503597817985,34.90583766298408,423272400
2017-07-30,36.252647399902344,37.031526598482316,34.33790432457707,34.748204138278545,691234000
2017-08-06,36.505313873291016,37.513685364704514,35.84465973850966,36.407954428285166,605076400
2017-08-13,36.65333557128906,37.81925944347555,36.471814574446114,37.0768869312687,538514000
2017-08-20,37.202545166015625,37.407339494016064,36.097127370044895,36.65332691902943,450684800
2017-08-27,38.17763900756836,38.38475924397722,37.21883214432287,37.26770480730391,504514800
2017-09-03,36.91630935668945,38.22419230407034,36.89303597749699,38.10783251014623,406640800
2017-09-10,37.207183837890625,38.15667954436281,36.74872627383628,37.35146874906947,884310000
2017-09-17,35.3477783203125,37.351494128696416,35.038260840039634,37.26073363079829,744754000
2017-09-24,35.86673355102539,36.006366692250324,34.712446647503356,34.90560428742325,619427200
2017-10-01,36.141334533691406,36.185551801316265,35.48041208871273,35.899304295434476,375137200
2017-10-08,36.534645080566406,36.769690558300205,36.09480525327053,36.26003415265192,325219200
2017-10-15,36.36241912841797,37.437582000881434,36.07617515932396,36.74640485400707,504205200
2017-10-22,37.944923400878906,38.07291986379571,36.134365582945954,36.51137011824771,489613200
2017-10-29,40.144126892089844,40.553712067810444,38.10084929725803,38.14041119908739,860709600
2017-11-05,40.649112701416016,41.01448400348982,39.96259091934131,40.113857166724394,553701600
2017-11-12,39.739566802978516,40.75553720759218,39.32617509464767,40.52198112044265,465838800
2017-11-19,40.86531448364258,40.989098941782885,39.60177502277871,39.77226999202758,324037200
2017-11-26,39.949771881103516,40.8910026852054,39.041238788665844,40.88399628726188,680394000
2017-12-03,39.55739974975586,40.31645715598507,38.877754134500044,40.28375944103731,549924400
2017-12-10,40.63175582885742,40.67846633705121,39.42193335307326,39.517692211329695,556588800
2017-12-17,40.87466049194336,41.38614903019088,40.46360295127362,40.84430061584368,470529600
2017-12-24,39.524696350097656,40.136615732943376,39.52236207214556,39.89138112421467,388655200
2017-12-31,40.87232208251953,40.95873670879751,39.53170863525077,39.741911287088215,404673600
2018-01-07,41.36045455932617,41.42351571282372,40.40521083478304,40.72051303848705,440790000
2018-01-14,41.6804313659668,42.06346330269684,40.888676173905985,41.54963693068242,510284800
2018-01-21,40.05721664428711,41.909318889053594,39.71856091721823,41.40950883765526,766299200
2018-01-28,37.48576354980469,39.74191690287683,37.39234251164283,39.74191690287683,1051968400
2018-02-04,36.530521392822266,38.27518626724302,35.08948025205709,37.15878806011818,1270616000
2018-02-11,40.436279296875,40.99675777482494,36.937414605726204,37.1695791961539,901347600
