Date,ret-1w,vol-1w,mom-8w,vol-zscore,target
2012-08-26,0.0030411991222543578,0.027185400621278243,0.0977502830786807,-0.7231373696438009,1
2012-09-02,0.022591719091400744,0.02677971194594287,0.12184476817064042,-0.7413506282774094,1
2012-09-09,0.015805424082233836,0.025960660702269378,0.13875825166777503,1.2673810421644403,1
2012-09-16,0.012663939949976704,0.017049798763933185,0.183608138927224,0.11881343235151554,0
2012-09-23,-0.04826922723313554,0.026988795834659313,0.08446414768222006,1.1419799486622586,0
2012-09-30,-0.02199061028509837,0.029354776591518326,0.05277586927224917,0.5320320955266599,0
2012-10-07,-0.03568979313838672,0.02788890768218526,-0.028800940231259377,0.9338860443917012,0
2012-10-14,-0.03206282735249432,0.02716352133704384,-0.08391017576324923,0.3717537546078341,0
2012-10-21,-0.009622246269839244,0.026626097919329208,-0.09657362115534289,1.3872542216521992,0
2012-10-28,-0.0460784323266574,0.02486563830481523,-0.16524377257340092,-1.8233154328863523,0
2012-11-04,-0.05293778133728083,0.02220085858584189,-0.23398697799291573,1.338977407500411,0
2012-11-11,-0.03151055279685521,0.01441576108895275,-0.2781614707397478,0.934696635993991,1
2012-11-18,0.07977373202250518,0.04199219100323923,-0.15011851148410707,-0.8969186995681332,1
2012-11-25,0.023826239557171516,0.04453666682972228,-0.10430166164183725,-0.2871766380000711,0
2012-12-02,-0.09310004810142139,0.052602922310852854,-0.1617119166048719,1.1445918898113498,0
2012-12-09,-0.044991433222297164,0.053213995474171646,-0.1746405224746747,0.36660303156730284,1
2012-12-16,0.01854018505674566,0.055037248622983856,-0.14647809114808985,-0.04998843214727756,0
2012-12-23,-0.018932877631596443,0.05390583085066952,-0.11933253645302906,-1.8286307720255779,1
2012-12-30,0.033593986740824824,0.05386830890690333,-0.032800768374923274,-0.6543445214590923,0
2013-01-06,-0.012794440198147378,0.05290562325439768,-0.014084655776215389,-0.3416013855247159,0
2013-01-13,-0.03979802455386322,0.042434591451881415,-0.1336564123525836,0.620248436875946,0
2013-01-20,-0.1281058052369112,0.05409803035656941,-0.2855884571466663,1.179171082940494,1
2013-01-27,0.03075802921433424,0.05303653997923148,-0.1617303798309107,-0.12088228638702933,1
2013-02-03,0.04601260973875676,0.05660308652804294,-0.0707263368698568,0.3662955007077802,0
2013-02-10,-0.02588689411421495,0.05570521499579585,-0.11515341604081736,-0.33385034028893457,0
2013-02-17,-0.02052870881782215,0.055726643008057436,-0.11674924722704295,-1.3618514117479426,0
2013-02-24,-0.04616836855653438,0.052939143763426524,-0.19651160252440228,-0.5011562444752179,1
2013-03-03,0.002899609518240304,0.05372257898235976,-0.18081755280801454,-0.25737171170032264,1
2013-03-10,0.027281149080821517,0.055848018058840675,-0.11373837917332975,-0.4604736005696917,1
2013-03-17,0.04031161735588071,0.03441400181117577,0.054679043419462184,-0.4326323316396652,0
2013-03-24,-0.04256789575166845,0.03681322643120158,-0.018646881546540477,-1.5071373183446855,0
2013-03-31,-0.044957238685680245,0.033662130852953574,-0.10961672997097742,-0.30334033677840216,1
2013-04-07,0.015474818491558556,0.03468418146472626,-0.06825501736520387,-1.2526367593001686,0
2013-04-14,-0.0958148993736214,0.04657842509668067,-0.14354120792100325,1.4997133771281705,1
2013-04-21,0.06606112207398289,0.05328140687141246,-0.03131171729048583,1.6020992295380272,1
2013-04-28,0.07563712691145685,0.06034776158723885,0.04142580010273061,0.5621327433561727,1
2013-05-05,0.006623103766636255,0.05970543211451229,0.020767754788545287,-0.15705357179598756,0
2013-05-12,-0.037891042900433734,0.05904652090296286,-0.05743490546776911,0.36784196211322134,1
2013-05-19,0.02707384826380809,0.05821159568902823,0.012206838547707374,-0.7285434596997702,1
2013-05-26,0.010235725970596713,0.05510318899764125,0.06739980320398441,-1.3634282704582388,0
2013-06-02,-0.017767203698529486,0.05574525094110141,0.03415778101389617,-0.9411031542867623,0
2013-06-09,-0.02697891038703946,0.041610399368443456,0.10299377000047825,-1.0151430766240825,0
2013-06-16,-0.03924387065601763,0.03895287216102635,-0.0023112227295223843,-0.8079018487528568,0
2013-06-23,-0.04190546158127439,0.026353170589468518,-0.11985381122225364,0.49420454701377226,1
2013-06-30,0.05134089514880492,0.03493542724060777,-0.07513601984008506,-1.0846114855734708,1
2013-07-07,0.021542970995187326,0.034323285647428446,-0.015702005944464026,-0.5291687213647697,0
2013-07-14,-0.0036641287891288035,0.032267372429772574,-0.046439982997400986,-1.5242445496928658,1
2013-07-21,0.03705053901191976,0.03541124964552612,-0.019625169956077902,0.05222276872405895,1
2013-07-28,0.04771071404702735,0.038773461137026455,0.04585274778947889,-0.6325592964901594,0
2013-08-04,-0.01764507551964513,0.03777616510644601,0.05518658265687337,-0.17294941414686968,1
2013-08-11,0.10675078266959957,0.04654702294729153,0.20118123598249069,2.154257655206935,0
2013-08-18,-0.0026111672631616736,0.04008527344600527,0.2404755303006034,0.0848582993407787,0
2013-08-25,-0.027930612922709496,0.0437072299356913,0.16120402222908886,-0.1517349189636506,1
2013-09-01,0.022326424755995892,0.04371167314558103,0.16198747598989752,-0.6541045670083722,0
2013-09-08,-0.06921959897736286,0.05381250645453697,0.09643200580166354,1.4387881268129021,1
2013-09-15,0.0053843849188797005,0.052867509115769144,0.06476585170862338,0.897406660133837,1
2013-09-22,0.03229219312986623,0.05147984377323056,0.04934733079146241,-0.1404054515333607,1
2013-09-29,0.0005793712038885323,0.0506724198409672,0.06757177751499585,-0.8454380353997806,1
2013-10-06,0.020045338044510398,0.03274343094849796,-0.01913366711009333,-0.7148888236110875,1
2013-10-13,0.032108003897613493,0.034937557098010254,0.015585504050681888,-0.7547556590326586,1
2013-10-20,0.03299340314561116,0.03412482536467487,0.07650952011900249,0.2567758742343366,0
2013-10-27,-0.011339053820410934,0.03440077384716384,0.042844041542595614,0.32266672749195774,1
2013-11-03,0.0010192346312327852,0.017421509902736484,0.11308287515119118,-1.1276944968565628,1
2013-11-10,0.014295054173070117,0.017063260431525208,0.12199354440538152,-1.0913226977278072,0
2013-11-17,-0.009934956763844002,0.017562012667527507,0.07976639451167121,-1.0588895252258812,1
2013-11-24,0.06744995052974659,0.026228840799121304,0.1466369738375294,-0.4734304373410465,1
2013-12-01,0.007078874161528583,0.026506829626196743,0.1336705099545474,1.2877189655185355,0
2013-12-08,-0.010032452568493623,0.027187883660516516,0.09153005348844037,-0.06986148996480006,0
2013-12-15,-0.009805452446909895,0.026544375251716153,0.0487311978959193,0.6880006430606286,1
2013-12-22,0.019962754362369047,0.02590737724778909,0.08003300607869943,-0.9587264109100846,0
2013-12-29,-0.03471504947137153,0.030373400847359875,0.04429872197609532,-0.8462675956039437,0
2014-01-05,-0.014973650855733584,0.030925545195076773,0.015030016947291547,0.2977515269715438,1
2014-01-12,0.014400288998596324,0.03079407425437216,0.03936526270973206,0.6143742561130602,1
2014-01-19,0.00993795420162134,0.018282435627959684,-0.018146733618393213,-0.08326006700831545,0
2014-01-26,-0.08694000632847283,0.03446884468518847,-0.11216561410839469,2.2739708878365934,1
2014-02-02,0.037405685703673225,0.039031450420448324,-0.06472747583622786,-0.006402060619182029,1
2014-02-09,0.051685878000214,0.0443393708100625,-0.0032361453891040113,-0.2682251450937391,0
2014-02-16,-0.03505668542349525,0.04499113116903924,-0.058255585174968406,-0.8125764367857115,1
2014-02-23,0.001883406699370147,0.043643705149122594,-0.02165712900422672,-0.44054256844689493,1
2014-03-02,0.007948991037641623,0.043475470829293233,0.0012655128891484774,-0.8697023935453186,0
2014-03-09,-0.01089872662961185,0.04321082684983596,-0.02403350273905976,-0.6626512963311103,1
2014-03-16,0.015469769601471357,0.0434908723421584,-0.018501687339209743,-0.5032275748787158,1
2014-03-23,0.007459636056593773,0.02688600250809553,0.075897955045857,0.0956467796674276,0
2014-03-30,-0.009431951748244459,0.024969341192355284,0.02906031759393924,-1.3923633833461178,0
2014-04-06,-0.023226729038817683,0.017217456489042146,-0.04585228944509235,0.25610671765700554,1
2014-04-13,0.010205661738053633,0.01316396893160814,-0.0005899422835434486,-1.2583140650347056,1
2014-04-20,0.08574952960081567,0.03315686391747006,0.0832761806179022,2.237398497189444,1
2014-04-27,0.035451994309515414,0.034272360063539724,0.11077918388977602,1.478251575134149,0
2014-05-04,-0.011951095420358547,0.03438275272328186,0.10972681509902937,0.2207694691271867,1
2014-05-11,0.02580601441784834,0.03465123550026706,0.12006305991540638,-0.8291965755855065,1
2014-05-18,0.027435887799165042,0.03474921338148247,0.1400393116579776,-0.41039203361242343,1
2014-05-25,0.030263968571007414,0.03315070090570114,0.1797352319772295,0.5039592460870259,1
2014-06-01,0.019662620516079116,0.0277303383664785,0.22262458153212628,0.4928060489156411,0
2014-06-08,-0.010291541155354071,0.030408740138441415,0.2021273786387185,-0.9555003396621228,0
2014-06-15,-0.004061705726466372,0.01951712108334498,0.1123161433114364,-1.2816467574169896,1
2014-06-22,0.011701432493876446,0.017496479063734003,0.08856558149579749,-1.2551473965298778,1
2014-06-29,0.02204268600046754,0.015065674704712421,0.12255936291662341,-1.5556098932045406,1
2014-07-06,0.012575732065414366,0.014464311917336773,0.10932908056418945,-0.4962478021674724,0
2014-07-13,-0.008330722726837912,0.015113208952429886,0.07356247003818643,-0.24957669427073467,1
2014-07-20,0.03373539426001749,0.015837047950440476,0.07703389572719661,0.2519482369462224,0
2014-07-27,-0.015892977184963106,0.01751886402956434,0.04147829802615444,0.04582529412700296,0
2014-08-03,-0.014565431603075451,0.018113315207412654,0.03720440757843312,-0.07386667051991569,1
2014-08-10,0.03858896944499344,0.0211969443108589,0.0798550827498928,-0.9312530793513766,1
2014-08-17,0.03352038409250033,0.022793385276872653,0.10167403434851655,0.5609014913306379,1
2014-08-24,0.011579238551584447,0.022479347373104638,0.0912105868996335,0.12771520146655335,0
2014-08-31,-0.035046063497620045,0.027799662104811437,0.04358879133659923,1.8467190125953858,1
2014-09-07,0.02681717953221781,0.028086786790181412,0.07873669359565492,2.1752160059139123,0
2014-09-14,-0.006909682671935794,0.026793661274418724,0.03809161666370176,0.24505036918310347,0
2014-09-21,-0.002082197659456987,0.025695163193942615,0.05190239618920792,0.5686649322793355,0
2014-09-28,-0.011279326059267883,0.0253342576658045,0.05518850173301539,-0.5136025119937699,1
2014-10-05,0.011080905808914627,0.022075829380465956,0.027680438096936686,-0.3292227083710846,0
2014-10-12,-0.03084932646796241,0.021270279352330432,-0.03668927246352589,0.5611909219996234,1
2014-10-19,0.07445894769480993,0.03517212792624469,0.02619043667969974,0.38916028506032896,1
2014-10-26,0.02607760912802748,0.03216950279909469,0.0873141093053471,-1.3131321770253492,1
2014-11-02,0.00930875800385615,0.031522090178655204,0.06980568777698548,-1.4219049040988336,1
2014-11-09,0.05066354350187606,0.03392318402550976,0.12737891395079717,-1.0450998579863902,1
2014-11-16,0.019857216021995167,0.033137437775121716,0.14931832763224934,-0.4608679625315164,1
2014-11-23,0.020901478392947294,0.030858040353470145,0.18149913208446455,-1.0363181380640962,0
2014-11-30,-0.03360287689871856,0.03674202407871833,0.1368153493768312,0.19422781395633967,0
2014-12-07,-0.046909332880763946,0.040028047796767656,0.12075534296402973,0.3435860316235059,1
2014-12-14,0.01850975030897705,0.0323196982865419,0.06480614557819675,1.9487362188843143,1
2014-12-21,0.019577795780707098,0.03188195792280201,0.05830633223087641,-1.6650884393854928,0
2014-12-28,-0.04173952453509002,0.03623163230499618,0.0072580496919302075,-0.9781741084029806,1
2015-01-04,0.024217351390598423,0.032003047921985946,-0.019188142419347517,0.7741283691938249,0
2015-01-11,-0.05524348421208105,0.035378815137830824,-0.09428884265342372,0.8827582712742059,1
2015-01-18,0.0638660406987796,0.04340119944259355,-0.051324280347591594,-0.5413700567654599,1
2015-01-25,0.03632987580213766,0.044178766142398705,0.018608472353264693,1.835209584646255,1
2015-02-01,0.01499440454545377,0.03949628864368332,0.0805122097794826,0.04876258892681162,1
2015-02-08,0.07022065228592035,0.04493318046589272,0.13222311175642593,0.3790305564392897,1
2015-02-15,0.01886401507347442,0.04492696742765311,0.13150933104919343,-0.7981803227625287,0
2015-02-22,-0.008063433932957999,0.04000521029004248,0.16518542165132533,0.7876759044091474,0
2015-03-01,-0.014584970307708053,0.04182164707678066,0.12638309995301866,-0.5219774014171142,0
2015-03-08,-0.02406284266102089,0.03518080526399809,0.15756374150407884,0.32655654497674913,1
2015-03-15,0.018518108165738827,0.03037178130008366,0.11221580897103825,-0.4637955464291799,0
2015-03-22,-0.021272682361630036,0.031147128764374497,0.05461325080727037,-1.0961279791354084,1
2015-03-29,0.016655405554843235,0.031214815041789457,0.056274251816659945,-1.38677846122419,1
2015-04-05,0.014103536345056197,0.018839048798243656,0.00015713587579577223,-0.8576924381169634,0
2015-04-12,-0.018662324224932542,0.018135385749758655,-0.03736920342261133,-0.9348116707668158,1
2015-04-19,0.04337447730107643,0.0246935154342706,0.014068707811423258,-0.25338167785587273,0
2015-04-26,-0.010261573567850745,0.02432935864176347,0.01839210455128047,1.9687312875140226,0
2015-05-03,-0.010367360156089356,0.022632049450962817,0.032087587056212036,0.4169391754829162,1
2015-05-10,0.013139168060009693,0.02221555993112072,0.026708646950482903,-0.24694178173719608,1
2015-05-17,0.028856166345357134,0.021334204354380774,0.07683749565747008,-0.1526793982674997,0
2015-05-24,-0.017197995643932328,0.02302623501674151,0.042984094458694666,-0.45090688184053257,0
2015-05-31,-0.01259069859757177,0.023509428363150276,0.016289859516066603,-0.75970246588018,0
2015-06-07,-0.011570674651498674,0.02273852548812208,0.023381509089500544,-0.24497224539612714,0
2015-06-14,-0.004492449675221368,0.015818233251251798,-0.024485417886797322,-0.501688793652807,1
2015-06-21,0.0011844872884498442,0.015589866202809135,-0.013039357030496737,-0.49502082884175547,0
2015-06-28,-0.0024489518182905404,0.015202433054728974,-0.005120948692697925,-1.8761868203948517,0
2015-07-05,-0.02530994854085493,0.0162645000979111,-0.0435700652935625,1.9504642163359762,1
2015-07-12,0.050149184988597786,0.023019434756906786,-0.022277046650321868,-0.2886453448128851,0
2015-07-19,-0.04030160123030244,0.02630132138045036,-0.04538065223669197,2.004597631387247,0
2015-07-26,-0.02603864400174887,0.02722033587729324,-0.05882859764086906,-0.47735898355388107,0
2015-08-02,-0.04882334304228722,0.03097260168995163,-0.09608126603165766,1.7047406662799864,1
2015-08-09,0.008318152019301852,0.03173849556460214,-0.08327066433713458,0.9523124624419431,0
2015-08-16,-0.09207328165219243,0.04225581170840375,-0.17652843327777692,0.5175450238551718,1
2015-08-23,0.06877889025633378,0.053093815752077174,-0.10530059120315248,1.7707301494712084,0
2015-08-30,-0.03612925246346821,0.05358298016588217,-0.11611989512576587,-0.232149873298943,1
2015-09-06,0.04421688563447934,0.05259213554424028,-0.12205219447988433,-0.8408313512788853,0
2015-09-13,-0.006676397705462263,0.05163963034243092,-0.08842699095504415,-0.47275221642005055,1
2015-09-20,0.011044769752012611,0.05176655309717431,-0.05134357720128271,-1.008473265909975,0
2015-09-27,-0.03847802041547999,0.05067358373722663,-0.04099825457447547,-0.06037399865440961,1
2015-10-04,0.01564047082431542,0.05101605605035627,-0.03367593576946185,-0.5651192633698616,0
2015-10-11,-0.009679056586425122,0.03718627892877331,0.048718289296305416,-1.146340193428512,1
2015-10-18,0.0699049796791362,0.03745860958785126,0.049844378719107706,-0.8453938449032109,1
2015-10-25,0.0035210020315124594,0.03346320620577926,0.08949463321408843,1.3749275136372896,1
2015-11-01,0.012969764528618588,0.030772551758540725,0.0582475121082277,-1.120963609944438,0
2015-11-08,-0.07048501720091785,0.04135636727543534,-0.005561107387227729,-0.5510986093698169,1
2015-11-15,0.06011136403787096,0.046646248911811974,0.04350548689863054,-0.878980820930909,0
2015-11-22,-0.012568190724368255,0.04398504498677141,0.06941531658974237,-1.6674099702306313,1
2015-11-29,0.010302369238563987,0.04390473184482655,0.064077215003991,0.01518364890555041,0
2015-12-06,-0.05039593754910903,0.04838014316421806,0.02336033404130731,-0.30026521204477247,0
2015-12-13,-0.06525741118890464,0.045137950395344614,-0.1118020568267336,1.3856874240840742,1
2015-12-20,0.018686537374689186,0.04628169418012553,-0.09663652148355692,-1.078145993354181,0
2015-12-27,-0.025975281838311333,0.04530846492321318,-0.13558156785048686,-0.9113944987554355,0
2016-01-03,-0.08213478978324973,0.047413299431255364,-0.14723134043281888,1.6375542338883702,1
2016-01-10,0.0017517423236577366,0.03694013930192234,-0.2055909621470321,0.9463842164352758,1
2016-01-17,0.043219847532029204,0.044304714370112276,-0.1498029238906347,0.13959682499080753,0
2016-01-24,-0.04106011754980625,0.04320519585695213,-0.201165410679005,1.2907668245941677,0
2016-01-31,-0.034702566397226485,0.04224046107411395,-0.1854720395271224,-0.4118714575150096,1
2016-02-07,0.005092391161598618,0.039461630712025984,-0.11512223717661933,-0.16235786596570467,1
2016-02-14,0.02157669639239266,0.03981931602861162,-0.11223207815891567,-0.9580325460575796,1
2016-02-21,0.009017884430906797,0.040239330809864846,-0.0772389118896974,-1.2100048841763849,1
2016-02-28,0.06104328985385263,0.034881063650964605,0.06593916774740503,-0.496649715502642,0
2016-03-06,-0.007307472609844534,0.035266802208556706,0.05687995281390273,-0.8781921817519693,1
2016-03-13,0.035165512538109144,0.034187117304359756,0.0488256178199827,-0.40709729037810505,0
2016-03-20,-0.0023628726126577364,0.028887525785712777,0.08752286275713105,-1.6368252734771935,1
2016-03-27,0.04006823578829378,0.023627304588607068,0.16229366494265138,-0.6632032800465849,0
2016-04-03,-0.012165773382393582,0.02589211797380826,0.14503550039865928,-0.5778284922158347,1
2016-04-10,0.010892129363838477,0.02596436418265075,0.13435093337010515,0.1234360080562927,0
2016-04-17,-0.03870022505534777,0.032631138770038606,0.08663282388385035,0.9740512750584576,0
2016-04-24,-0.11989068321935309,0.05060716865945487,-0.09430114918935532,2.357863678286451,0
2016-05-01,-0.010940606588101498,0.050577513664695796,-0.09793428316761234,0.4919689016958065,0
2016-05-08,-0.017943653845233224,0.04681129393896285,-0.15104344955095472,0.2980619553982054,1
2016-05-15,0.050619337632547654,0.052841514363793696,-0.09806123930574928,0.10035455359130084,1
2016-05-22,0.0524739612944775,0.054744243047361495,-0.08565551379956558,-0.1479664969980388,0
2016-05-29,-0.024513322914928182,0.0549648658090705,-0.09800306333210018,-1.1566602798764545,1
2016-06-05,0.009250340098899515,0.054869095641229,-0.09964485259703917,-1.2202811857883427,0
2016-06-12,-0.03605630476724364,0.05469612517233415,-0.09700093230893495,-0.24092430863564274,0
2016-06-19,-0.02045350603684036,0.034145985846350396,0.0024362448735778565,0.4439201148815783,1
2016-06-26,0.02631041954335526,0.03492448327897333,0.03968727100503463,-0.021723664379539213,1
2016-07-03,0.0082049079561168,0.03367591944272095,0.06583583280638457,-1.4876614723534474,1
2016-07-10,0.021488398285702297,0.02978804945034836,0.0367048934595393,-0.5489775987111051,0
2016-07-17,-0.001215378060954769,0.02265140483021882,-0.01698444589589296,-0.26083006226131145,1
2016-07-24,0.054728679722755635,0.0281259587092684,0.06225755674179095,1.787418249264753,1
2016-07-31,0.030896670254627556,0.029303924544466207,0.08390388689751895,-0.14554327398955227,1
2016-08-07,0.011894081116563232,0.022549124567488633,0.1318542727813259,-0.9248625412099738,1
2016-08-14,0.01084886842498275,0.017338130489546223,0.16315664724314882,-0.5783058420547469,0
2016-08-21,-0.022377099436782507,0.022685380948832167,0.11446912826301121,-0.6011556591284413,1
2016-08-28,0.007360030998785851,0.022719796145824863,0.11362425130568027,-0.47183500514410326,0
2016-09-04,-0.043638019989348215,0.030179589414452042,0.04849783303062977,0.2654935076998733,1
2016-09-11,0.10824597498864158,0.04670038879568552,0.15795918608022608,2.175976320848904,0
2016-09-18,-0.01941803747281598,0.04611962366127017,0.08381246888465449,0.23601773218432376,1
2016-09-25,0.0030121223552112414,0.04540402932750601,0.055927920985238105,-0.2490280127147846,1
2016-10-02,0.008894272400135775,0.04537012623145245,0.05292811226881037,-0.593852383685152,1
2016-10-09,0.030819569021370907,0.04617850441070118,0.07289881286519855,0.23516587614537277,0
2016-10-16,-0.008794827541143711,0.04509228895357174,0.08648108476083735,-0.8149441705975444,0
2016-10-23,-0.025009712081251873,0.04686360893052953,0.05411134168079968,0.15637677290942245,0
2016-10-30,-0.04386089532022675,0.04689790591620283,0.05388846634992106,-0.45282065485123835,1
2016-11-06,0.00134725586819391,0.022966603209106515,-0.05301025277052666,0.8847915994345527,1
2016-11-13,0.014920813098601314,0.02343839258816542,-0.018671402199109288,0.6698211330694467,1
2016-11-20,0.015596514586156079,0.024256463975574006,-0.006087009968164377,-1.477273862842757,0
2016-11-27,-0.01705132225618018,0.02451425915304938,-0.03203260462448025,-0.28122576146688993,1
2016-12-04,0.03618871355641648,0.025650989743787662,-0.026663460089434654,-0.21605727725497234,1
2016-12-11,0.01757187906355226,0.02652785967178311,-0.0002967534847386812,0.6059065156897948,1
2016-12-18,0.004731396129704151,0.02453752676145314,0.029444354726217238,-1.1248500797078618,0
2016-12-25,-0.0060256064455154815,0.016343254525948134,0.06727964360092856,-1.3478360821042141,1
2017-01-01,0.017884672071751855,0.016368159606552656,0.0838170598044865,-0.7463625602443863,1
2017-01-08,0.009537851619595153,0.01626973728429703,0.07843409832548022,0.24492720485865999,1
2017-01-15,0.008032017784995338,0.01610398540535863,0.07086960152431948,-0.4601638629969951,1
2017-01-22,0.016119395658649806,0.012301102106083027,0.10404031943914951,-0.11981536546363353,1
2017-01-29,0.056821134415859134,0.01847150355677917,0.12467274029859224,1.9925481127449893,1
2017-02-05,0.02327813133562341,0.018668353201985424,0.1303789925706631,0.05902185456279177,1
2017-02-12,0.031209769049919067,0.01867206289049777,0.15685736549087811,0.005231606547690288,1
2017-02-19,0.006902022508892782,0.016578870399345563,0.16978499444528652,-0.9974465558377885,1
2017-02-26,0.022573797897429325,0.016526788531849714,0.17447412027096415,-0.2587830331896481,0
2017-03-05,-0.004589462003808475,0.018644419894758364,0.16034680664756054,-0.7106136907960339,1
2017-03-12,0.006090731170424808,0.018834744308324953,0.15840552003299005,-0.2834448097570189,1
2017-03-19,0.004632272619660634,0.019578661345407252,0.14691839699400103,-0.13171058137320302,1
2017-03-26,0.021246175923231112,0.012273567972039942,0.11134343850137275,0.3512871160946985,0
2017-04-02,-0.0022300080968731934,0.012796722093493744,0.08583529906887633,-0.6708253500664968,0
2017-04-09,-0.016105072378841196,0.012912344371763763,0.03852045764011611,-1.3038993142874526,1
2017-04-16,0.008612400164033708,0.012965884773008609,0.04023083529525679,-1.2311378605105259,1
2017-04-23,0.009652974317961019,0.011145070392506552,0.027310011715788396,-0.8747928553476612,1
2017-04-30,0.03629775254321313,0.015481895972523913,0.06819722626281023,2.0121150937106442,1
2017-05-07,0.04681926987759096,0.020462598879993146,0.1089257649699761,1.4202165807238256,0
2017-05-14,-0.015547583464788906,0.02283455499811395,0.08874590888552664,0.8285846804629282,1
2017-05-21,0.0035865922000711177,0.022564837709003045,0.0710863251623665,-0.5043934582203249,1
2017-05-28,0.011907426707504437,0.022119123031555263,0.08522375996674428,-0.7927944434445799,0
2017-06-04,-0.04251195019891117,0.027898130336379237,0.05881688214667422,0.7383584126664341,0
2017-06-11,-0.046085490477096716,0.0336540088284813,0.004118991505543868,1.5767403456273699,1
2017-06-18,0.0277961267831098,0.03494436660537992,0.0222621439706927,-0.42896577365719923,0
2017-06-25,-0.015570488651879575,0.032568740133079005,-0.02960609722440005,-0.4374815257474363,1
2017-07-02,0.001110250539354738,0.025731491927302407,-0.07531511656263613,-1.186289367542783,1
2017-07-09,0.03315159197244271,0.029550352291719473,-0.02661594112540442,-0.36823750433177793,1
2017-07-16,0.008219622327873587,0.029749926253964283,-0.02198291099760187,-0.4888256092317548,0
2017-07-23,-0.0051372939821725154,0.029154816573595994,-0.039027631687278935,-0.5639235634210685,1
2017-07-30,0.04505645060574039,0.029444159883290688,0.0485407691173726,0.9093305365006463,1
2017-08-06,0.006945425206070978,0.02069506927668924,0.1015716848005402,0.9511339265397643,1
2017-08-13,0.004046600124780242,0.019908061582863353,0.07782215814221058,0.37809044274442005,1
2017-08-20,0.014872741693653926,0.017091921586886903,0.1082653884877441,-0.30432004528676937,1
2017-08-27,0.02587280054482337,0.016759755696647376,0.1330279384932127,-0.059296325096230146,0
2017-09-03,-0.03359653654004243,0.022862484852271128,0.06627980998072748,-0.977592306374765,1
2017-09-10,0.007848415172071565,0.022863013129244547,0.06590860282492564,1.9921530449761036,0
2017-09-17,-0.05126631427092377,0.031064342857160372,0.019779582536174366,0.8762575165966583,1
2017-09-24,0.014574681577500994,0.026650859723811097,-0.01070218649206502,0.15952228152339024,1
2017-10-01,0.007626987395116848,0.026682192454080215,-0.01002062430301901,-1.0842175000803362,1
2017-10-08,0.010823779432682028,0.026980393965491057,-0.0032434449951171504,-1.0935660405124725,0
2017-10-15,-0.004725190910335336,0.02627551690122556,-0.022841377599106545,-0.21433180558469653,1
2017-10-22,0.04259992438486866,0.029371303591138535,-0.006114253759061142,-0.27959872408140735,1
2017-10-29,0.05634042637628565,0.03209499936649201,0.08382270915726683,1.2220499977182424,1
2017-11-05,0.01250085745015266,0.03208269666088647,0.08847515143534787,-0.030055347672016317,0
2017-11-12,-0.022629671708500942,0.024937201280608366,0.11711179399777076,-0.3544373233653225,1
2017-11-19,0.02793431032698957,0.02537574748170363,0.13047142274725942,-0.9424162632576689,0
